<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.13	09:45:00	4714.069	4716.727	4711.046	4714.776	1847	0	280
2026.04.13	10:00:00	4714.794	4718.972	4713.632	4717.683	1939	0	280
2026.04.13	10:15:00	4717.749	4717.878	4708.124	4712.310	2207	0	280
2026.04.13	10:30:00	4712.619	4718.551	4711.589	4717.827	1880	0	280
2026.04.13	10:45:00	4717.805	4723.875	4717.286	4721.993	2124	0	280
2026.04.13	11:00:00	4721.927	4729.190	4719.960	4721.608	3024	0	280
2026.04.13	11:15:00	4721.290	4723.597	4718.492	4721.189	2058	0	280
2026.04.13	11:30:00	4720.892	4722.442	4703.847	4707.695	3527	0	280
2026.04.13	11:45:00	4707.617	4712.079	4703.510	4706.608	4076	0	280
2026.04.13	12:00:00	4706.698	4720.221	4703.629	4717.059	4534	0	280
2026.04.13	12:15:00	4717.132	4717.949	4703.641	4710.451	3433	0	280
2026.04.13	12:30:00	4710.392	4716.393	4708.853	4715.629	3541	0	280
2026.04.13	12:45:00	4715.569	4725.171	4715.279	4723.534	3369	0	280
2026.04.13	13:00:00	4723.568	4736.176	4722.791	4734.082	6211	0	280
2026.04.13	13:15:00	4734.139	4737.577	4728.991	4733.064	3326	0	280
2026.04.13	13:30:00	4733.124	4737.511	4724.431	4726.772	6177	0	280
2026.04.13	13:45:00	4727.126	4744.585	4721.125	4730.502	13667	0	280
2026.04.13	14:00:00	4730.433	4731.419	4720.371	4727.098	6180	0	280
2026.04.13	14:15:00	4727.171	4728.168	4709.420	4715.534	8535	0	280
2026.04.13	14:30:00	4715.313	4722.522	4708.796	4721.576	4948	0	280
2026.04.13	14:45:00	4721.519	4723.426	4710.027	4719.179	4599	0	280
2026.04.13	15:00:00	4718.903	4719.900	4700.124	4707.634	7360	0	280
2026.04.13	15:15:00	4707.754	4711.640	4702.849	4703.875	4133	0	280
2026.04.13	15:30:00	4703.638	4718.151	4702.138	4712.611	4251	0	280
2026.04.13	15:45:00	4712.534	4715.647	4710.854	4714.638	2801	0	280
2026.04.13	16:00:00	4714.288	4720.968	4709.405	4719.588	5156	0	280
2026.04.13	16:15:00	4719.615	4733.797	4718.641	4730.450	5438	0	280
2026.04.13	16:30:00	4730.360	4740.637	4728.629	4740.140	7833	0	280
2026.04.13	16:45:00	4740.203	4746.286	4732.062	4733.091	5948	0	280
2026.04.13	17:00:00	4733.117	4738.382	4725.632	4730.749	3441	0	280
2026.04.13	17:15:00	4730.809	4749.876	4729.558	4743.243	4449	0	280
2026.04.13	17:30:00	4743.183	4747.555	4742.450	4743.863	2620	0	280
2026.04.13	17:45:00	4744.148	4744.148	4727.213	4730.032	3019	0	280
2026.04.13	18:00:00	4730.077	4733.067	4728.747	4730.290	2203	0	280
2026.04.13	18:15:00	4730.221	4731.079	4723.035	4727.163	2500	0	280
2026.04.13	18:30:00	4727.103	4735.339	4726.720	4733.346	2176	0	280
2026.04.13	18:45:00	4733.344	4740.796	4733.344	4738.262	2414	0	280
2026.04.13	19:00:00	4738.189	4739.632	4730.597	4734.698	2169	0	280
2026.04.13	19:15:00	4734.636	4743.901	4734.636	4743.108	1646	0	280
2026.04.13	19:30:00	4743.058	4747.508	4739.220	4741.640	2073	0	280
2026.04.13	19:45:00	4741.930	4745.877	4739.336	4741.283	2884	0	280
2026.04.13	20:00:00	4741.046	4744.256	4739.761	4742.501	1415	0	280
2026.04.13	20:15:00	4742.565	4743.865	4738.453	4739.381	1028	0	280
2026.04.13	20:30:00	4739.471	4740.657	4738.370	4739.752	923	0	280
2026.04.13	20:45:00	4739.693	4741.818	4738.174	4741.100	940	0	280
2026.04.13	22:00:00	4750.803	4752.709	4746.517	4748.524	1673	0	280
2026.04.13	22:15:00	4748.530	4749.725	4745.931	4748.391	1083	0	280
2026.04.13	22:30:00	4748.391	4750.548	4746.285	4750.548	1095	0	280
2026.04.13	22:45:00	4750.286	4759.440	4748.933	4757.829	1461	0	280
2026.04.13	23:00:00	4757.766	4766.045	4757.766	4762.796	1703	0	280
2026.04.13	23:15:00	4762.738	4763.474	4754.719	4755.421	1174	0	280
2026.04.13	23:30:00	4755.427	4761.600	4754.333	4759.274	1241	0	280
2026.04.13	23:45:00	4759.539	4761.710	4756.487	4757.511	1262	0	280
2026.04.14	00:00:00	4757.699	4760.538	4751.483	4759.722	3316	0	280
2026.04.14	00:15:00	4759.551	4767.578	4759.551	4762.210	2968	0	280
2026.04.14	00:30:00	4762.306	4775.851	4761.169	4770.561	2957	0	280
2026.04.14	00:45:00	4770.498	4772.088	4768.324	4769.651	2116	0	280
2026.04.14	01:00:00	4769.594	4777.063	4762.531	4775.746	5707	0	280
2026.04.14	01:15:00	4775.804	4776.799	4769.643	4770.533	3441	0	280
2026.04.14	01:30:00	4770.461	4773.123	4764.043	4772.689	3142	0	280
2026.04.14	01:45:00	4772.750	4773.726	4761.684	4764.591	2755	0	280
2026.04.14	02:00:00	4764.507	4771.097	4762.796	4768.143	2780	0	280
2026.04.14	02:15:00	4768.086	4772.369	4767.597	4768.559	1436	0	280
2026.04.14	02:30:00	4768.794	4772.596	4762.137	4772.083	2795	0	280
2026.04.14	02:45:00	4772.142	4777.353	4772.015	4774.928	1904	0	280
2026.04.14	03:00:00	4774.962	4775.629	4768.584	4768.882	1816	0	280
2026.04.14	03:15:00	4769.237	4771.407	4765.767	4768.448	1895	0	280
2026.04.14	03:30:00	4768.502	4769.524	4765.632	4767.726	1374	0	280
2026.04.14	03:45:00	4767.724	4771.856	4767.308	4768.173	1114	0	280
2026.04.14	04:00:00	4768.253	4770.507	4766.842	4768.592	1025	0	280
2026.04.14	04:15:00	4768.574	4776.887	4768.435	4775.792	1180	0	280
2026.04.14	04:30:00	4775.850	4776.232	4771.578	4773.361	1095	0	280
2026.04.14	04:45:00	4773.288	4776.005	4772.460	4774.231	1103	0	280
2026.04.14	05:00:00	4774.263	4774.333	4763.493	4765.323	1870	0	280
2026.04.14	05:15:00	4765.692	4768.165	4761.394	4764.623	1596	0	280
2026.04.14	05:30:00	4764.566	4767.357	4757.965	4761.171	3460	0	280
2026.04.14	05:45:00	4761.111	4766.584	4759.287	4760.172	2393	0	280
2026.04.14	06:00:00	4760.162	4769.826	4759.944	4765.854	2874	0	280
2026.04.14	06:15:00	4765.793	4768.063	4763.376	4767.450	1788	0	280
2026.04.14	06:30:00	4767.472	4770.377	4764.230	4769.403	1858	0	280
2026.04.14	06:45:00	4769.699	4783.105	4768.805	4781.951	3320	0	280
2026.04.14	07:00:00	4782.023	4796.449	4780.914	4790.051	5244	0	280
2026.04.14	07:15:00	4789.989	4791.654	4767.815	4772.723	4358	0	280
2026.04.14	07:30:00	4772.646	4779.530	4771.593	4777.788	2672	0	280
2026.04.14	07:45:00	4777.731	4780.593	4774.078	4777.057	3003	0	280
2026.04.14	08:00:00	4776.984	4782.604	4774.071	4780.085	3003	0	280
2026.04.14	08:15:00	4780.190	4786.385	4775.666	4785.830	2718	0	280
2026.04.14	08:30:00	4785.892	4789.832	4782.592	4784.955	2317	0	280
2026.04.14	08:45:00	4785.015	4786.573	4781.342	4786.552	1922	0	280
2026.04.14	09:00:00	4786.993	4788.109	4780.486	4785.837	1909	0	280
2026.04.14	09:15:00	4785.548	4789.126	4778.450	4778.727	2085	0	280
2026.04.14	09:30:00	4778.799	4779.770	4771.297	4778.182	2930	0	280
2026.04.14	09:45:00	4778.201	4782.257	4772.969	4778.362	2228	0	280
2026.04.14	10:00:00	4778.234	4784.877	4778.234	4782.012	1948	0	280
2026.04.14	10:15:00	4782.005	4788.094	4780.615	4783.726	1912	0	280
2026.04.14	10:30:00	4784.044	4784.606	4751.685	4767.216	4298	0	280
2026.04.14	10:45:00	4767.152	4772.357	4766.785	4768.552	2226	0	280
2026.04.14	11:00:00	4768.487	4776.972	4766.694	4776.484	2446	0	280
2026.04.14	11:15:00	4776.561	4783.045	4774.867	4778.300	1856	0	280
2026.04.14	11:30:00	4777.919	4779.849	4773.034	4778.124	2023	0	280
2026.04.14	11:45:00	4777.892	4782.850	4770.256	4775.049	3372	0	280
2026.04.14	12:00:00	4775.106	4777.535	4768.773	4770.010	3386	0	280
2026.04.14	12:15:00	4770.081	4772.457	4762.274	4768.524	3694	0	280
2026.04.14	12:30:00	4768.800	4776.402	4768.182	4768.492	3652	0	280
2026.04.14	12:45:00	4768.920	4773.743	4762.194	4771.488	3781	0	280
2026.04.14	13:00:00	4771.118	4781.903	4770.971	4781.675	4143	0	280
2026.04.14	13:15:00	4781.606	4792.339	4780.923	4782.998	4288	0	280
2026.04.14	13:30:00	4782.771	4803.445	4780.260	4792.946	8396	0	280
2026.04.14	13:45:00	4792.882	4796.176	4788.959	4794.430	4536	0	280
2026.04.14	14:00:00	4794.493	4803.778	4792.764	4794.942	6069	0	280
2026.04.14	14:15:00	4795.001	4810.505	4795.001	4809.110	4977	0	280
2026.04.14	14:30:00	4809.173	4817.859	4798.274	4798.726	4983	0	280
2026.04.14	14:45:00	4798.789	4806.720	4795.225	4803.974	4056	0	280
2026.04.14	15:00:00	4803.743	4804.037	4791.074	4794.448	4840	0	280
2026.04.14	15:15:00	4794.734	4805.892	4792.974	4802.424	3561	0	280
2026.04.14	15:30:00	4802.484	4813.760	4802.347	4809.194	3624	0	280
2026.04.14	15:45:00	4809.263	4816.172	4806.506	4807.993	3079	0	280
2026.04.14	16:00:00	4808.024	4814.087	4804.901	4809.590	2805	0	280
2026.04.14	16:15:00	4809.482	4819.146	4806.992	4816.282	3186	0	280
2026.04.14	16:30:00	4816.312	4820.396	4813.523	4815.255	2451	0	280
2026.04.14	16:45:00	4815.107	4818.904	4809.039	4810.245	2360	0	280
2026.04.14	17:00:00	4810.247	4833.647	4809.293	4827.200	4258	0	280
2026.04.14	17:15:00	4827.265	4831.841	4824.803	4825.671	2596	0	280
2026.04.14	17:30:00	4825.434	4841.515	4824.973	4836.758	3092	0	280
2026.04.14	17:45:00	4836.736	4839.835	4834.292	4835.191	2056	0	280
2026.04.14	18:00:00	4835.131	4843.424	4834.166	4838.629	2242	0	280
2026.04.14	18:15:00	4838.634	4840.093	4833.449	4837.641	2717	0	280
2026.04.14	18:30:00	4837.841	4839.107	4834.115	4834.588	1832	0	280
2026.04.14	18:45:00	4834.574	4836.558	4830.843	4835.745	1657	0	280
2026.04.14	19:00:00	4835.625	4842.504	4835.625	4840.866	1709	0	280
2026.04.14	19:15:00	4841.089	4842.172	4838.536	4840.759	1659	0	280
2026.04.14	19:30:00	4840.444	4843.648	4838.415	4840.836	1857	0	280
2026.04.14	19:45:00	4840.898	4846.313	4839.855	4844.587	2592	0	280
2026.04.14	20:00:00	4844.657	4846.013	4841.909	4842.941	1344	0	280
2026.04.14	20:15:00	4842.984	4843.362	4839.378	4840.602	893	0	280
2026.04.14	20:30:00	4840.462	4843.048	4839.800	4841.972	821	0	280
2026.04.14	20:45:00	4842.225	4843.281	4840.206	4840.739	920	0	360
2026.04.14	22:00:00	4839.629	4850.676	4838.166	4844.904	1930	0	360
2026.04.14	22:15:00	4844.964	4847.037	4836.340	4840.248	1302	0	360
2026.04.14	22:30:00	4840.218	4843.040	4837.578	4840.343	1253	0	360
2026.04.14	22:45:00	4840.408	4840.432	4833.170	4835.156	1218	0	280
2026.04.14	23:00:00	4835.096	4844.216	4833.648	4837.231	1287	0	280
2026.04.14	23:15:00	4837.311	4839.211	4834.815	4836.164	1378	0	280
2026.04.14	23:30:00	4835.777	4842.762	4835.302	4842.302	1949	0	280
2026.04.14	23:45:00	4842.139	4844.053	4836.151	4836.889	1504	0	280
2026.04.15	00:00:00	4836.946	4839.700	4831.460	4833.872	2600	0	280
2026.04.15	00:15:00	4833.755	4836.494	4828.483	4833.393	2199	0	280
2026.04.15	00:30:00	4833.457	4833.684	4827.245	4829.841	1780	0	280
2026.04.15	00:45:00	4830.193	4837.668	4829.124	4835.625	1827	0	280
2026.04.15	01:00:00	4835.578	4852.782	4828.169	4849.957	5421	0	280
2026.04.15	01:15:00	4849.897	4871.359	4842.164	4851.011	7452	0	280
2026.04.15	01:30:00	4850.944	4851.146	4842.380	4843.675	3954	0	280
2026.04.15	01:45:00	4843.738	4848.945	4839.798	4847.234	3363	0	280
2026.04.15	02:00:00	4846.867	4853.414	4844.645	4845.419	3455	0	280
2026.04.15	02:15:00	4845.355	4846.172	4832.275	4834.756	2596	0	280
2026.04.15	02:30:00	4834.818	4835.515	4821.333	4828.383	4969	0	280
2026.04.15	02:45:00	4828.310	4830.477	4820.304	4824.012	3755	0	280
2026.04.15	03:00:00	4823.710	4825.050	4816.714	4821.034	3643	0	280
2026.04.15	03:15:00	4821.093	4827.903	4820.491	4826.284	2153	0	280
2026.04.15	03:30:00	4826.222	4828.807	4825.304	4828.303	1483	0	280
2026.04.15	03:45:00	4828.241	4829.429	4823.741	4823.950	1420	0	280
2026.04.15	04:00:00	4824.125	4826.274	4820.466	4825.111	1538	0	280
2026.04.15	04:15:00	4825.130	4826.522	4821.243	4824.549	1248	0	280
2026.04.15	04:30:00	4824.765	4827.841	4823.293	4823.363	1127	0	280
2026.04.15	04:45:00	4823.577	4826.255	4821.210	4825.076	1337	0	280
2026.04.15	05:00:00	4824.760	4828.470	4822.457	4826.663	2484	0	280
2026.04.15	05:15:00	4826.604	4830.356	4824.364	4825.991	1999	0	280
2026.04.15	05:30:00	4825.933	4827.910	4812.471	4816.557	4843	0	280
2026.04.15	05:45:00	4816.618	4823.330	4814.078	4819.773	3250	0	280
2026.04.15	06:00:00	4819.855	4825.015	4816.464	4819.148	2702	0	280
2026.04.15	06:15:00	4819.211	4819.692	4813.455	4814.873	2410	0	280
2026.04.15	06:30:00	4814.522	4817.816	4811.056	4815.911	2608	0	280
2026.04.15	06:45:00	4816.205	4822.121	4810.942	4811.578	2521	0	280
2026.04.15	07:00:00	4811.871	4817.036	4803.836	4815.561	3479	0	280
2026.04.15	07:15:00	4815.623	4816.235	4805.484	4812.572	3207	0	280
2026.04.15	07:30:00	4812.575	4815.752	4808.518	4810.381	2712	0	280
2026.04.15	07:45:00	4810.400	4812.476	4806.001	4810.975	2958	0	280
2026.04.15	08:00:00	4810.912	4812.723	4804.620	4811.235	2947	0	280
2026.04.15	08:15:00	4811.674	4814.070	4806.009	4810.041	2716	0	280
2026.04.15	08:30:00	4809.689	4812.860	4805.440	4810.580	2560	0	280
2026.04.15	08:45:00	4810.509	4821.027	4809.746	4818.171	1913	0	280
2026.04.15	09:00:00	4818.110	4819.390	4792.416	4804.795	5026	0	280
2026.04.15	09:15:00	4804.854	4807.326	4797.416	4798.052	3045	0	280
2026.04.15	09:30:00	4797.984	4803.569	4795.235	4796.386	3096	0	280
2026.04.15	09:45:00	4796.319	4800.227	4786.049	4798.081	3494	0	280
2026.04.15	10:00:00	4798.191	4803.357	4795.291	4801.020	2491	0	280
2026.04.15	10:15:00	4801.045	4801.520	4789.982	4795.233	4739	0	280
2026.04.15	10:30:00	4794.870	4800.747	4793.095	4799.935	3419	0	280
2026.04.15	10:45:00	4800.196	4805.119	4799.461	4799.858	2359	0	280
2026.04.15	11:00:00	4800.212	4804.447	4795.585	4802.450	2271	0	280
2026.04.15	11:15:00	4802.446	4806.794	4799.555	4804.732	1932	0	280
2026.04.15	11:30:00	4804.805	4808.709	4802.505	4805.613	2065	0	280
2026.04.15	11:45:00	4805.604	4815.032	4803.948	4812.722	3820	0	280
2026.04.15	12:00:00	4812.655	4814.257	4806.953	4813.788	3080	0	280
2026.04.15	12:15:00	4813.882	4816.216	4810.221	4812.597	2864	0	280
2026.04.15	12:30:00	4812.514	4815.920	4810.197	4811.492	2173	0	280
2026.04.15	12:45:00	4811.787	4815.667	4808.195	4811.751	2313	0	280
2026.04.15	13:00:00	4811.688	4816.168	4808.426	4813.748	4321	0	280
2026.04.15	13:15:00	4814.148	4821.899	4809.879	4821.650	3195	0	280
2026.04.15	13:30:00	4821.590	4825.262	4815.629	4820.601	6546	0	280
2026.04.15	13:45:00	4820.659	4830.121	4819.771	4828.629	4765	0	280
2026.04.15	14:00:00	4828.542	4829.605	4820.290	4828.483	3950	0	280
2026.04.15	14:15:00	4828.448	4830.688	4822.388	4825.100	3505	0	280
2026.04.15	14:30:00	4825.169	4825.838	4815.231	4819.458	3614	0	280
2026.04.15	14:45:00	4819.238	4819.640	4813.354	4815.636	3331	0	280
2026.04.15	15:00:00	4815.705	4816.284	4800.103	4810.253	5402	0	280
2026.04.15	15:15:00	4809.901	4810.459	4797.498	4798.478	3998	0	280
2026.04.15	15:30:00	4798.378	4806.525	4786.692	4803.540	5281	0	280
2026.04.15	15:45:00	4803.607	4807.445	4799.295	4801.800	3246	0	280
2026.04.15	16:00:00	4801.734	4810.573	4800.323	4808.548	2775	0	280
2026.04.15	16:15:00	4808.489	4812.742	4805.299	4811.150	2552	0	280
2026.04.15	16:30:00	4811.139	4812.078	4802.862	4804.656	3176	0	280
2026.04.15	16:45:00	4804.592	4807.395	4800.007	4803.686	3275	0	280
2026.04.15	17:00:00	4803.746	4805.007	4797.698	4798.203	2480	0	280
2026.04.15	17:15:00	4798.269	4808.714	4798.041	4801.928	2597	0	280
2026.04.15	17:30:00	4801.841	4802.834	4792.134	4793.689	3071	0	280
2026.04.15	17:45:00	4793.680	4795.810	4790.795	4792.596	2185	0	280
2026.04.15	18:00:00	4792.385	4800.878	4789.933	4796.869	4197	0	280
2026.04.15	18:15:00	4796.801	4798.774	4792.691	4794.706	2072	0	280
2026.04.15	18:30:00	4794.764	4798.421	4794.727	4796.850	1624	0	280
2026.04.15	18:45:00	4796.832	4802.153	4796.764	4799.897	1770	0	280
2026.04.15	19:00:00	4799.544	4803.551	4798.063	4798.861	1847	0	280
2026.04.15	19:15:00	4798.841	4802.931	4797.733	4802.768	1470	0	280
2026.04.15	19:30:00	4802.710	4802.872	4795.198	4797.282	1694	0	280
2026.04.15	19:45:00	4797.218	4801.588	4794.349	4795.951	2240	0	280
2026.04.15	20:00:00	4796.010	4796.739	4792.626	4793.900	1265	0	280
2026.04.15	20:15:00	4793.892	4795.965	4793.248	4793.969	910	0	280
2026.04.15	20:30:00	4793.990	4793.990	4790.178	4790.711	934	0	280
2026.04.15	20:45:00	4790.940	4793.026	4787.612	4791.166	1296	0	280
2026.04.15	22:00:00	4797.162	4799.123	4791.120	4792.069	1147	0	360
2026.04.15	22:15:00	4792.074	4801.810	4791.624	4800.860	1196	0	280
2026.04.15	22:30:00	4800.933	4803.347	4799.235	4801.089	1042	0	280
2026.04.15	22:45:00	4801.089	4811.997	4800.999	4807.696	1327	0	280
2026.04.15	23:00:00	4807.675	4813.061	4807.617	4812.457	1068	0	280
2026.04.15	23:15:00	4812.430	4815.840	4812.176	4814.891	833	0	280
2026.04.15	23:30:00	4815.071	4824.301	4814.324	4823.014	1467	0	280
2026.04.15	23:45:00	4822.973	4826.637	4822.001	4823.572	1184	0	280
2026.04.16	00:00:00	4823.217	4831.274	4823.088	4829.925	1876	0	280
2026.04.16	00:15:00	4829.569	4830.932	4822.078	4824.858	2264	0	280
2026.04.16	00:30:00	4824.921	4837.601	4820.235	4832.326	2279	0	280
2026.04.16	00:45:00	4832.384	4837.391	4830.681	4832.853	1982	0	280
2026.04.16	01:00:00	4832.852	4836.495	4828.682	4829.938	3943	0	280
2026.04.16	01:15:00	4829.501	4830.525	4822.897	4823.801	2215	0	280
2026.04.16	01:30:00	4823.741	4825.688	4811.174	4816.023	3154	0	280
2026.04.16	01:45:00	4815.911	4822.205	4815.302	4818.061	2231	0	280
2026.04.16	02:00:00	4817.980	4825.014	4817.505	4821.501	2393	0	280
2026.04.16	02:15:00	4821.238	4823.462	4818.959	4819.282	1653	0	280
2026.04.16	02:30:00	4818.983	4821.421	4812.491	4817.393	2490	0	280
2026.04.16	02:45:00	4817.461	4821.102	4815.304	4819.499	2151	0	280
2026.04.16	03:00:00	4819.732	4826.992	4819.234	4826.662	1913	0	280
2026.04.16	03:15:00	4826.592	4826.592	4822.714	4823.964	1545	0	280
2026.04.16	03:30:00	4823.672	4825.946	4818.997	4820.408	1505	0	280
2026.04.16	03:45:00	4820.247	4826.596	4820.247	4824.174	1081	0	280
2026.04.16	04:00:00	4824.174	4827.315	4822.846	4826.591	1259	0	280
2026.04.16	04:15:00	4826.598	4830.071	4825.753	4826.250	1279	0	280
2026.04.16	04:30:00	4826.541	4831.406	4824.920	4830.368	1171	0	280
2026.04.16	04:45:00	4830.368	4833.548	4829.354	4832.780	994	0	280
2026.04.16	05:00:00	4832.838	4838.371	4832.670	4834.241	1797	0	280
2026.04.16	05:15:00	4834.179	4836.034	4831.627	4833.083	1379	0	280
2026.04.16	05:30:00	4833.145	4833.742	4824.510	4825.362	2698	0	280
2026.04.16	05:45:00	4825.295	4829.202	4821.023	4821.392	2632	0	280
2026.04.16	06:00:00	4821.463	4827.520	4821.181	4822.842	2455	0	280
2026.04.16	06:15:00	4822.911	4824.989	4814.166	4816.297	3072	0	280
2026.04.16	06:30:00	4816.370	4824.582	4814.792	4823.904	3072	0	280
2026.04.16	06:45:00	4823.879	4830.425	4822.373	4826.134	3065	0	280
2026.04.16	07:00:00	4826.192	4831.046	4823.302	4825.102	3291	0	280
2026.04.16	07:15:00	4825.194	4829.275	4816.901	4828.013	3708	0	280
2026.04.16	07:30:00	4828.072	4830.076	4824.485	4827.305	1940	0	280
2026.04.16	07:45:00	4827.585	4828.085	4819.384	4821.228	2060	0	280
2026.04.16	08:00:00	4821.220	4821.843	4807.398	4811.775	3591	0	280
2026.04.16	08:15:00	4811.561	4814.705	4809.366	4811.648	2539	0	280
2026.04.16	08:30:00	4811.322	4813.426	4806.397	4811.951	2231	0	280
2026.04.16	08:45:00	4811.959	4814.686	4808.087	4813.548	1874	0	280
2026.04.16	09:00:00	4813.578	4817.836	4811.785	4816.321	1582	0	280
2026.04.16	09:15:00	4816.019	4817.040	4811.011	4813.235	1860	0	280
2026.04.16	09:30:00	4813.245	4814.827	4806.781	4814.597	2788	0	280
2026.04.16	09:45:00	4814.538	4815.304	4810.225	4812.597	2086	0	280
2026.04.16	10:00:00	4812.609	4815.390	4806.853	4807.153	1914	0	280
2026.04.16	10:15:00	4807.122	4810.017	4804.978	4807.192	1638	0	280
2026.04.16	10:30:00	4807.199	4812.288	4804.982	4808.494	1862	0	280
2026.04.16	10:45:00	4808.486	4817.333	4806.526	4817.010	2008	0	280
2026.04.16	11:00:00	4817.076	4820.468	4816.209	4817.600	2014	0	280
2026.04.16	11:15:00	4817.664	4819.910	4815.469	4815.876	1442	0	280
2026.04.16	11:30:00	4816.205	4819.881	4815.695	4817.859	1650	0	280
2026.04.16	11:45:00	4817.562	4822.478	4815.876	4822.252	2107	0	280
2026.04.16	12:00:00	4822.320	4823.169	4811.360	4817.085	2857	0	280
2026.04.16	12:15:00	4817.018	4818.694	4813.854	4815.345	2030	0	280
2026.04.16	12:30:00	4815.237	4820.559	4811.709	4817.062	2736	0	280
2026.04.16	12:45:00	4817.004	4818.952	4813.746	4816.337	1980	0	280
2026.04.16	13:00:00	4816.116	4823.182	4813.954	4817.141	3262	0	280
2026.04.16	13:15:00	4817.584	4821.250	4815.090	4815.729	2527	0	280
2026.04.16	13:30:00	4815.657	4824.007	4812.548	4816.366	6788	0	280
2026.04.16	13:45:00	4816.309	4819.439	4784.549	4794.686	10044	0	280
2026.04.16	14:00:00	4794.602	4805.194	4785.211	4801.078	9475	0	280
2026.04.16	14:15:00	4801.020	4803.037	4790.833	4798.935	6094	0	280
2026.04.16	14:30:00	4798.992	4800.798	4772.813	4787.454	7565	0	280
2026.04.16	14:45:00	4787.397	4793.497	4785.282	4788.512	6187	0	280
2026.04.16	15:00:00	4788.792	4812.967	4788.120	4806.745	5184	0	280
2026.04.16	15:15:00	4806.810	4809.632	4801.527	4801.833	3556	0	280
2026.04.16	15:30:00	4801.770	4811.000	4797.761	4803.054	6715	0	280
2026.04.16	15:45:00	4802.994	4808.371	4800.696	4806.743	3333	0	280
2026.04.16	16:00:00	4806.678	4810.160	4803.292	4804.792	2580	0	280
2026.04.16	16:15:00	4804.852	4805.991	4796.568	4799.313	2525	0	280
2026.04.16	16:30:00	4799.453	4799.982	4786.484	4790.328	5922	0	280
2026.04.16	16:45:00	4790.257	4793.684	4785.123	4791.868	3380	0	280
2026.04.16	17:00:00	4792.222	4795.412	4789.655	4791.415	2903	0	280
2026.04.16	17:15:00	4791.474	4794.096	4784.788	4785.292	3484	0	280
2026.04.16	17:30:00	4785.350	4789.465	4781.374	4786.753	3056	0	280
2026.04.16	17:45:00	4786.738	4790.933	4782.456	4788.984	2671	0	280
2026.04.16	18:00:00	4788.925	4794.036	4785.701	4790.012	3563	0	280
2026.04.16	18:15:00	4789.866	4793.044	4786.869	4787.183	2236	0	280
2026.04.16	18:30:00	4787.240	4791.346	4786.508	4790.153	1820	0	280
2026.04.16	18:45:00	4790.095	4792.654	4788.158	4789.327	1750	0	280
2026.04.16	19:00:00	4789.313	4795.180	4789.313	4790.129	1935	0	280
2026.04.16	19:15:00	4790.167	4793.745	4789.839	4790.864	1625	0	280
2026.04.16	19:30:00	4790.924	4797.848	4790.415	4797.399	1736	0	280
2026.04.16	19:45:00	4797.457	4798.636	4792.379	4793.737	2246	0	280
2026.04.16	20:00:00	4793.669	4793.938	4789.685	4790.608	1196	0	280
2026.04.16	20:15:00	4790.560	4791.748	4788.114	4789.008	965	0	280
2026.04.16	20:30:00	4789.064	4790.163	4786.263	4788.795	954	0	280
2026.04.16	20:45:00	4788.779	4790.662	4787.876	4790.146	795	0	280
2026.04.16	22:00:00	4794.579	4797.889	4791.287	4795.336	1588	0	360
2026.04.16	22:15:00	4795.477	4796.181	4792.378	4794.110	836	0	280
2026.04.16	22:30:00	4793.770	4796.123	4790.935	4795.395	1182	0	280
2026.04.16	22:45:00	4795.460	4796.931	4794.521	4795.375	949	0	280
2026.04.16	23:00:00	4795.317	4795.514	4792.226	4793.068	1024	0	280
2026.04.16	23:15:00	4792.783	4797.879	4792.590	4794.525	1044	0	280
2026.04.16	23:30:00	4794.539	4796.240	4792.280	4795.643	910	0	280
2026.04.16	23:45:00	4795.539	4796.661	4791.575	4791.651	1232	0	280
2026.04.17	00:00:00	4791.559	4791.578	4785.794	4789.910	2087	0	280
2026.04.17	00:15:00	4789.889	4793.083	4787.421	4793.051	1703	0	280
2026.04.17	00:30:00	4793.051	4798.728	4792.230	4798.728	1823	0	280
2026.04.17	00:45:00	4798.785	4801.252	4793.804	4794.940	1583	0	280
2026.04.17	01:00:00	4795.002	4795.717	4768.986	4778.878	5451	0	280
2026.04.17	01:15:00	4778.815	4784.964	4767.401	4768.847	4104	0	280
2026.04.17	01:30:00	4768.911	4777.761	4767.718	4777.587	3765	0	280
2026.04.17	01:45:00	4777.603	4791.114	4775.158	4789.223	2791	0	280
2026.04.17	02:00:00	4789.219	4794.564	4788.149	4791.519	2263	0	280
2026.04.17	02:15:00	4791.222	4792.085	4788.194	4789.172	1447	0	280
2026.04.17	02:30:00	4789.086	4794.636	4788.356	4791.354	1975	0	280
2026.04.17	02:45:00	4791.709	4793.389	4784.492	4784.685	1753	0	280
2026.04.17	03:00:00	4784.742	4797.385	4784.742	4796.089	2636	0	280
2026.04.17	03:15:00	4795.700	4798.232	4792.781	4794.253	2062	0	280
2026.04.17	03:30:00	4793.904	4795.239	4792.010	4794.388	1253	0	280
2026.04.17	03:45:00	4794.359	4796.740	4792.769	4793.418	1095	0	280
2026.04.17	04:00:00	4793.393	4796.054	4792.478	4795.171	1253	0	280
2026.04.17	04:15:00	4795.193	4796.256	4793.604	4795.743	1074	0	280
2026.04.17	04:30:00	4795.750	4801.535	4795.157	4800.770	1150	0	280
